subject_num,age,gender,trial_num,condition,angle,time,response,expected_answer,correct
15,21,M,75.0,3_3_3_3_90Y150.pct,150.0,2841.0,[b],[b],1
15,21,M,76.0,R3_3_4_2_0Y0.pct,0.0,3062.0,[n],[n],1
15,21,M,77.0,3_3_3_2_0Y0.pct,0.0,1577.0,[b],[b],1
15,21,M,78.0,3_3_3_2_0Y50.pct,50.0,5429.0,[b],[b],1
15,21,M,79.0,R3_3_3_3_180Y50.pct,50.0,1493.0,[n],[n],1
15,21,M,80.0,R3_3_3_3_90Y150.pct,150.0,2324.0,[b],[n],0
15,21,M,81.0,R3_4_4_3_180Y50.pct,50.0,2370.0,[b],[n],0
15,21,M,82.0,2_3_4_2_90Y0.pct,0.0,1727.0,[b],[b],1
15,21,M,83.0,R3_3_4_2_0Y150.pct,150.0,2525.0,[n],[n],1
15,21,M,84.0,3_3_4_2_0Y50.pct,50.0,1305.0,[b],[b],1
15,21,M,85.0,2_4_4_2_180Y100.pct,100.0,1767.0,[b],[b],1
15,21,M,86.0,R3_4_4_3_180Y0.pct,0.0,4213.0,[n],[n],1
15,21,M,87.0,3_4_3_3_180Y150.pct,150.0,3191.0,[b],[b],1
15,21,M,88.0,R3_4_4_3_180Y100.pct,100.0,3115.0,[n],[n],1
15,21,M,89.0,R2_3_3_2_0Y100.pct,100.0,3291.0,[n],[n],1
15,21,M,90.0,2_3_3_2_0Y50.pct,50.0,1296.0,[b],[b],1
15,21,M,91.0,2_4_4_2_0Y0.pct,0.0,839.0,[b],[b],1
15,21,M,92.0,3_4_3_2_90Y150.pct,150.0,3512.0,[n],[b],0
15,21,M,93.0,R2_4_4_3_90Y150.pct,150.0,4780.0,[n],[n],1
15,21,M,94.0,R3_4_3_2_90Y50.pct,50.0,1233.0,[n],[n],1
15,21,M,95.0,2_3_3_2_0Y100.pct,100.0,1318.0,[b],[b],1
15,21,M,96.0,R3_3_3_2_0Y0.pct,0.0,3019.0,[n],[n],1
16,24,F,1.0,R2_3_3_2_0Y0.pct,0.0,2652.0,[n],[n],1
16,24,F,2.0,R3_4_3_2_90Y150.pct,150.0,5529.0,[n],[n],1
16,24,F,3.0,2_4_4_2_0Y150.pct,150.0,3081.0,[b],[b],1
16,24,F,4.0,3_3_3_2_0Y100.pct,100.0,5655.0,[b],[b],1
16,24,F,5.0,3_3_3_3_90Y50.pct,50.0,3225.0,[b],[b],1
16,24,F,6.0,R2_4_4_2_0Y50.pct,50.0,2634.0,[n],[n],1
16,24,F,7.0,R3_3_3_3_90Y100.pct,100.0,6214.0,[n],[n],1
16,24,F,8.0,2_3_3_2_0Y0.pct,0.0,2234.0,[b],[b],1
16,24,F,10.0,2_4_4_2_180Y150.pct,150.0,2865.0,[b],[b],1
16,24,F,11.0,R3_3_4_2_0Y50.pct,50.0,3664.0,[n],[n],1
16,24,F,12.0,R2_3_4_2_90Y0.pct,0.0,2100.0,[n],[n],1
16,24,F,13.0,3_3_3_3_180Y0.pct,0.0,1374.0,[b],[b],1
16,24,F,14.0,R3_4_3_3_180Y100.pct,100.0,6694.0,[b],[n],0
16,24,F,15.0,2_4_4_3_90Y100.pct,100.0,4362.0,[b],[b],1
16,24,F,16.0,3_4_3_2_90Y50.pct,50.0,2928.0,[b],[b],1
16,24,F,17.0,R2_4_4_3_90Y100.pct,100.0,2527.0,[n],[n],1
16,24,F,18.0,2_3_3_2_0Y150.pct,150.0,2067.0,[b],[b],1
16,24,F,19.0,R2_3_4_2_90Y50.pct,50.0,2182.0,[n],[n],1
16,24,F,20.0,2_3_4_2_90Y50.pct,50.0,2095.0,[b],[b],1
16,24,F,21.0,R2_4_4_2_180Y100.pct,100.0,2592.0,[n],[n],1
16,24,F,22.0,R2_4_4_2_0Y0.pct,0.0,1999.0,[n],[n],1
16,24,F,23.0,3_4_3_2_90Y0.pct,0.0,1786.0,[b],[b],1
16,24,F,24.0,R3_3_3_2_0Y150.pct,150.0,5088.0,[n],[n],1
16,24,F,25.0,R3_4_4_3_180Y150.pct,150.0,2269.0,[n],[n],1
16,24,F,26.0,R3_4_3_3_180Y50.pct,50.0,3333.0,[n],[n],1
16,24,F,27.0,3_4_3_3_180Y50.pct,50.0,1798.0,[b],[b],1
16,24,F,28.0,3_3_3_3_90Y100.pct,100.0,5351.0,[b],[b],1
16,24,F,29.0,2_4_4_2_180Y0.pct,0.0,3111.0,[b],[b],1
16,24,F,30.0,R3_4_3_2_90Y0.pct,0.0,2233.0,[n],[n],1
16,24,F,31.0,3_3_4_2_0Y150.pct,150.0,4083.0,[b],[b],1
16,24,F,32.0,R3_3_4_2_0Y100.pct,100.0,2052.0,[n],[n],1
16,24,F,33.0,3_3_3_3_180Y50.pct,50.0,2500.0,[b],[b],1
16,24,F,34.0,3_3_4_2_0Y100.pct,100.0,2931.0,[b],[b],1
16,24,F,35.0,3_4_4_3_180Y150.pct,150.0,4050.0,[b],[b],1
16,24,F,36.0,R3_3_3_3_180Y0.pct,0.0,1436.0,[n],[n],1
16,24,F,37.0,3_4_3_3_180Y100.pct,100.0,5165.0,[b],[b],1
16,24,F,38.0,R3_3_3_3_180Y150.pct,150.0,2662.0,[n],[n],1
16,24,F,39.0,3_4_3_3_180Y0.pct,0.0,1369.0,[b],[b],1
16,24,F,40.0,R3_3_3_3_90Y50.pct,50.0,2498.0,[n],[n],1
16,24,F,41.0,2_4_4_3_90Y150.pct,150.0,4047.0,[b],[b],1
16,24,F,42.0,R3_4_3_3_180Y0.pct,0.0,1410.0,[n],[n],1
16,24,F,43.0,3_3_3_3_180Y100.pct,100.0,2915.0,[b],[b],1
16,24,F,44.0,R2_3_4_2_90Y150.pct,150.0,1810.0,[n],[n],1
16,24,F,45.0,R2_3_3_2_0Y50.pct,50.0,2461.0,[n],[n],1
16,24,F,46.0,R2_3_4_2_90Y100.pct,100.0,2031.0,[n],[n],1
16,24,F,47.0,3_4_4_3_180Y0.pct,0.0,1975.0,[b],[b],1
16,24,F,48.0,3_4_4_3_180Y50.pct,50.0,2585.0,[n],[b],0
16,24,F,49.0,R2_4_4_2_0Y100.pct,100.0,2330.0,[b],[n],0
16,24,F,50.0,R2_3_3_2_0Y150.pct,150.0,2552.0,[n],[n],1
16,24,F,51.0,3_3_4_2_0Y0.pct,0.0,1321.0,[b],[b],1
16,24,F,52.0,R2_4_4_3_90Y0.pct,0.0,2991.0,[n],[n],1
16,24,F,53.0,3_4_4_3_180Y100.pct,100.0,3386.0,[b],[b],1
16,24,F,54.0,R2_4_4_2_180Y50.pct,50.0,1237.0,[n],[n],1
16,24,F,55.0,3_3_3_2_0Y150.pct,150.0,6640.0,[b],[b],1
16,24,F,56.0,2_4_4_2_0Y50.pct,50.0,1939.0,[b],[b],1
16,24,F,57.0,R2_4_4_2_0Y150.pct,150.0,2291.0,[n],[n],1
16,24,F,58.0,R3_4_3_2_90Y100.pct,100.0,2499.0,[n],[n],1
16,24,F,59.0,2_3_4_2_90Y150.pct,150.0,2898.0,[b],[b],1
16,24,F,60.0,3_4_3_2_90Y100.pct,100.0,1909.0,[n],[b],0
16,24,F,61.0,2_4_4_3_90Y0.pct,0.0,2231.0,[b],[b],1
16,24,F,62.0,R2_4_4_2_180Y0.pct,0.0,1416.0,[n],[n],1
16,24,F,63.0,R2_4_4_3_90Y50.pct,50.0,1993.0,[n],[n],1
16,24,F,64.0,2_4_4_3_90Y50.pct,50.0,2077.0,[b],[b],1
16,24,F,65.0,R2_4_4_2_180Y150.pct,150.0,3281.0,[n],[n],1
16,24,F,66.0,3_3_3_3_90Y0.pct,0.0,2198.0,[b],[b],1
16,24,F,67.0,3_3_3_3_180Y150.pct,150.0,3183.0,[b],[b],1
16,24,F,68.0,R3_3_3_3_90Y0.pct,0.0,1499.0,[n],[n],1
16,24,F,69.0,R3_3_3_2_0Y50.pct,50.0,5749.0,[b],[n],0
16,24,F,70.0,2_4_4_2_180Y50.pct,50.0,2647.0,[b],[b],1
16,24,F,71.0,2_4_4_2_0Y100.pct,100.0,2520.0,[b],[b],1
16,24,F,72.0,R3_3_3_2_0Y100.pct,100.0,3248.0,[n],[n],1
16,24,F,73.0,2_3_4_2_90Y100.pct,100.0,2500.0,[b],[b],1
16,24,F,74.0,R3_3_3_3_180Y100.pct,100.0,2199.0,[n],[n],1
16,24,F,75.0,3_3_3_3_90Y150.pct,150.0,3289.0,[b],[b],1
16,24,F,76.0,R3_3_4_2_0Y0.pct,0.0,3831.0,[n],[n],1
16,24,F,77.0,3_3_3_2_0Y0.pct,0.0,2938.0,[b],[b],1
16,24,F,78.0,3_3_3_2_0Y50.pct,50.0,3333.0,[b],[b],1
16,24,F,79.0,R3_3_3_3_180Y50.pct,50.0,1074.0,[n],[n],1
16,24,F,80.0,R3_3_3_3_90Y150.pct,150.0,2660.0,[n],[n],1
16,24,F,81.0,R3_4_4_3_180Y50.pct,50.0,3772.0,[n],[n],1
16,24,F,82.0,2_3_4_2_90Y0.pct,0.0,1510.0,[b],[b],1
16,24,F,83.0,R3_3_4_2_0Y150.pct,150.0,3478.0,[n],[n],1
16,24,F,84.0,3_3_4_2_0Y50.pct,50.0,1861.0,[b],[b],1
16,24,F,85.0,2_4_4_2_180Y100.pct,100.0,2999.0,[b],[b],1
16,24,F,86.0,R3_4_4_3_180Y0.pct,0.0,2133.0,[n],[n],1
16,24,F,87.0,3_4_3_3_180Y150.pct,150.0,3396.0,[b],[b],1
16,24,F,88.0,R3_4_4_3_180Y100.pct,100.0,3232.0,[n],[n],1
16,24,F,89.0,R2_3_3_2_0Y100.pct,100.0,1756.0,[n],[n],1
16,24,F,90.0,2_3_3_2_0Y50.pct,50.0,2760.0,[b],[b],1
16,24,F,91.0,2_4_4_2_0Y0.pct,0.0,1291.0,[b],[b],1
16,24,F,92.0,3_4_3_2_90Y150.pct,150.0,3674.0,[b],[b],1
16,24,F,93.0,R2_4_4_3_90Y150.pct,150.0,2017.0,[n],[n],1
16,24,F,94.0,R3_4_3_2_90Y50.pct,50.0,2607.0,[n],[n],1
16,24,F,95.0,2_3_3_2_0Y100.pct,100.0,1983.0,[b],[b],1
16,24,F,96.0,R3_3_3_2_0Y0.pct,0.0,2225.0,[n],[n],1
17,19,F,1.0,R2_3_3_2_0Y0.pct,0.0,1757.0,[n],[n],1
17,19,F,2.0,R3_4_3_2_90Y150.pct,150.0,3883.0,[b],[n],0
17,19,F,3.0,2_4_4_2_0Y150.pct,150.0,3018.0,[b],[b],1
17,19,F,4.0,3_3_3_2_0Y100.pct,100.0,3122.0,[b],[b],1
17,19,F,5.0,3_3_3_3_90Y50.pct,50.0,4211.0,[b],[b],1
17,19,F,6.0,R2_4_4_2_0Y50.pct,50.0,2005.0,[n],[n],1
17,19,F,7.0,R3_3_3_3_90Y100.pct,100.0,4070.0,[n],[n],1
17,19,F,8.0,2_3_3_2_0Y0.pct,0.0,2414.0,[b],[b],1
17,19,F,9.0,R3_4_3_3_180Y150.pct,150.0,7290.0,[b],[n],0
17,19,F,11.0,R3_3_4_2_0Y50.pct,50.0,3079.0,[n],[n],1
17,19,F,12.0,R2_3_4_2_90Y0.pct,0.0,1368.0,[n],[n],1
17,19,F,13.0,3_3_3_3_180Y0.pct,0.0,1018.0,[b],[b],1
17,19,F,14.0,R3_4_3_3_180Y100.pct,100.0,3807.0,[n],[n],1
17,19,F,15.0,2_4_4_3_90Y100.pct,100.0,4663.0,[b],[b],1
17,19,F,16.0,3_4_3_2_90Y50.pct,50.0,2793.0,[b],[b],1
17,19,F,17.0,R2_4_4_3_90Y100.pct,100.0,3725.0,[b],[n],0
17,19,F,18.0,2_3_3_2_0Y150.pct,150.0,3145.0,[n],[b],0
17,19,F,19.0,R2_3_4_2_90Y50.pct,50.0,3000.0,[b],[n],0
17,19,F,20.0,2_3_4_2_90Y50.pct,50.0,2755.0,[b],[b],1
17,19,F,21.0,R2_4_4_2_180Y100.pct,100.0,2126.0,[n],[n],1
17,19,F,22.0,R2_4_4_2_0Y0.pct,0.0,1922.0,[n],[n],1
17,19,F,23.0,3_4_3_2_90Y0.pct,0.0,3230.0,[b],[b],1
17,19,F,24.0,R3_3_3_2_0Y150.pct,150.0,3820.0,[n],[n],1
17,19,F,25.0,R3_4_4_3_180Y150.pct,150.0,1981.0,[n],[n],1
17,19,F,26.0,R3_4_3_3_180Y50.pct,50.0,1574.0,[n],[n],1
17,19,F,27.0,3_4_3_3_180Y50.pct,50.0,2866.0,[b],[b],1
17,19,F,28.0,3_3_3_3_90Y100.pct,100.0,3838.0,[b],[b],1
17,19,F,29.0,2_4_4_2_180Y0.pct,0.0,1436.0,[b],[b],1
17,19,F,30.0,R3_4_3_2_90Y0.pct,0.0,1142.0,[n],[n],1
17,19,F,31.0,3_3_4_2_0Y150.pct,150.0,6863.0,[b],[b],1
17,19,F,32.0,R3_3_4_2_0Y100.pct,100.0,2586.0,[n],[n],1
17,19,F,33.0,3_3_3_3_180Y50.pct,50.0,2621.0,[b],[b],1
17,19,F,34.0,3_3_4_2_0Y100.pct,100.0,4058.0,[n],[b],0
17,19,F,35.0,3_4_4_3_180Y150.pct,150.0,5018.0,[b],[b],1
17,19,F,36.0,R3_3_3_3_180Y0.pct,0.0,1329.0,[n],[n],1
17,19,F,37.0,3_4_3_3_180Y100.pct,100.0,5083.0,[b],[b],1
17,19,F,38.0,R3_3_3_3_180Y150.pct,150.0,1550.0,[n],[n],1
17,19,F,39.0,3_4_3_3_180Y0.pct,0.0,1341.0,[b],[b],1
17,19,F,40.0,R3_3_3_3_90Y50.pct,50.0,1170.0,[n],[n],1
17,19,F,41.0,2_4_4_3_90Y150.pct,150.0,6241.0,[b],[b],1
17,19,F,42.0,R3_4_3_3_180Y0.pct,0.0,1736.0,[n],[n],1
17,19,F,43.0,3_3_3_3_180Y100.pct,100.0,4651.0,[b],[b],1
17,19,F,44.0,R2_3_4_2_90Y150.pct,150.0,3150.0,[n],[n],1
17,19,F,45.0,R2_3_3_2_0Y50.pct,50.0,1900.0,[n],[n],1
17,19,F,46.0,R2_3_4_2_90Y100.pct,100.0,3081.0,[n],[n],1
17,19,F,47.0,3_4_4_3_180Y0.pct,0.0,1449.0,[b],[b],1
17,19,F,48.0,3_4_4_3_180Y50.pct,50.0,2009.0,[b],[b],1
17,19,F,49.0,R2_4_4_2_0Y100.pct,100.0,2210.0,[n],[n],1
17,19,F,50.0,R2_3_3_2_0Y150.pct,150.0,1833.0,[b],[n],0
17,19,F,51.0,3_3_4_2_0Y0.pct,0.0,1745.0,[b],[b],1
17,19,F,52.0,R2_4_4_3_90Y0.pct,0.0,1406.0,[n],[n],1
17,19,F,53.0,3_4_4_3_180Y100.pct,100.0,2155.0,[b],[b],1
17,19,F,54.0,R2_4_4_2_180Y50.pct,50.0,805.0,[n],[n],1
17,19,F,55.0,3_3_3_2_0Y150.pct,150.0,2459.0,[n],[b],0
17,19,F,56.0,2_4_4_2_0Y50.pct,50.0,1033.0,[b],[b],1
17,19,F,57.0,R2_4_4_2_0Y150.pct,150.0,1028.0,[n],[n],1
17,19,F,58.0,R3_4_3_2_90Y100.pct,100.0,2308.0,[n],[n],1
17,19,F,59.0,2_3_4_2_90Y150.pct,150.0,1624.0,[b],[b],1
17,19,F,60.0,3_4_3_2_90Y100.pct,100.0,2323.0,[b],[b],1
17,19,F,61.0,2_4_4_3_90Y0.pct,0.0,854.0,[n],[b],0
17,19,F,62.0,R2_4_4_2_180Y0.pct,0.0,929.0,[n],[n],1
17,19,F,63.0,R2_4_4_3_90Y50.pct,50.0,1912.0,[n],[n],1
17,19,F,64.0,2_4_4_3_90Y50.pct,50.0,1171.0,[b],[b],1
17,19,F,65.0,R2_4_4_2_180Y150.pct,150.0,1921.0,[n],[n],1
17,19,F,66.0,3_3_3_3_90Y0.pct,0.0,1613.0,[b],[b],1
17,19,F,67.0,3_3_3_3_180Y150.pct,150.0,2665.0,[b],[b],1
17,19,F,68.0,R3_3_3_3_90Y0.pct,0.0,1258.0,[n],[n],1
17,19,F,69.0,R3_3_3_2_0Y50.pct,50.0,1499.0,[n],[n],1
17,19,F,70.0,2_4_4_2_180Y50.pct,50.0,1341.0,[b],[b],1
17,19,F,71.0,2_4_4_2_0Y100.pct,100.0,1380.0,[b],[b],1
17,19,F,72.0,R3_3_3_2_0Y100.pct,100.0,2025.0,[n],[n],1
17,19,F,73.0,2_3_4_2_90Y100.pct,100.0,1571.0,[b],[b],1
17,19,F,74.0,R3_3_3_3_180Y100.pct,100.0,2007.0,[n],[n],1
17,19,F,75.0,3_3_3_3_90Y150.pct,150.0,3809.0,[b],[b],1
17,19,F,76.0,R3_3_4_2_0Y0.pct,0.0,2051.0,[n],[n],1
17,19,F,77.0,3_3_3_2_0Y0.pct,0.0,1289.0,[b],[b],1
17,19,F,78.0,3_3_3_2_0Y50.pct,50.0,3338.0,[b],[b],1
17,19,F,79.0,R3_3_3_3_180Y50.pct,50.0,880.0,[n],[n],1
17,19,F,80.0,R3_3_3_3_90Y150.pct,150.0,2622.0,[b],[n],0
17,19,F,81.0,R3_4_4_3_180Y50.pct,50.0,3782.0,[n],[n],1
17,19,F,82.0,2_3_4_2_90Y0.pct,0.0,875.0,[b],[b],1
17,19,F,83.0,R3_3_4_2_0Y150.pct,150.0,2205.0,[n],[n],1
17,19,F,84.0,3_3_4_2_0Y50.pct,50.0,3078.0,[b],[b],1
17,19,F,85.0,2_4_4_2_180Y100.pct,100.0,2909.0,[b],[b],1
17,19,F,86.0,R3_4_4_3_180Y0.pct,0.0,3410.0,[n],[n],1
17,19,F,87.0,3_4_3_3_180Y150.pct,150.0,3039.0,[n],[b],0
17,19,F,88.0,R3_4_4_3_180Y100.pct,100.0,1800.0,[n],[n],1
17,19,F,89.0,R2_3_3_2_0Y100.pct,100.0,3788.0,[n],[n],1
17,19,F,90.0,2_3_3_2_0Y50.pct,50.0,1268.0,[b],[b],1
17,19,F,91.0,2_4_4_2_0Y0.pct,0.0,892.0,[b],[b],1
17,19,F,92.0,3_4_3_2_90Y150.pct,150.0,4926.0,[b],[b],1
17,19,F,93.0,R2_4_4_3_90Y150.pct,150.0,4513.0,[n],[n],1
17,19,F,94.0,R3_4_3_2_90Y50.pct,50.0,950.0,[n],[n],1
17,19,F,95.0,2_3_3_2_0Y100.pct,100.0,2160.0,[b],[b],1
17,19,F,96.0,R3_3_3_2_0Y0.pct,0.0,1288.0,[n],[n],1
18,22,F,1.0,R2_3_3_2_0Y0.pct,0.0,4567.0,[n],[n],1
18,22,F,2.0,R3_4_3_2_90Y150.pct,150.0,5246.0,[n],[n],1
18,22,F,3.0,2_4_4_2_0Y150.pct,150.0,4245.0,[b],[b],1
18,22,F,5.0,3_3_3_3_90Y50.pct,50.0,3330.0,[b],[b],1
18,22,F,6.0,R2_4_4_2_0Y50.pct,50.0,4149.0,[n],[n],1
18,22,F,7.0,R3_3_3_3_90Y100.pct,100.0,5204.0,[n],[n],1
18,22,F,8.0,2_3_3_2_0Y0.pct,0.0,2053.0,[b],[b],1
18,22,F,9.0,R3_4_3_3_180Y150.pct,150.0,6096.0,[n],[n],1
18,22,F,10.0,2_4_4_2_180Y150.pct,150.0,4040.0,[b],[b],1
18,22,F,11.0,R3_3_4_2_0Y50.pct,50.0,6200.0,[n],[n],1
18,22,F,12.0,R2_3_4_2_90Y0.pct,0.0,3390.0,[n],[n],1
18,22,F,13.0,3_3_3_3_180Y0.pct,0.0,1526.0,[b],[b],1
18,22,F,14.0,R3_4_3_3_180Y100.pct,100.0,6317.0,[n],[n],1
18,22,F,15.0,2_4_4_3_90Y100.pct,100.0,6700.0,[n],[b],0
18,22,F,16.0,3_4_3_2_90Y50.pct,50.0,2691.0,[n],[b],0
18,22,F,17.0,R2_4_4_3_90Y100.pct,100.0,5274.0,[n],[n],1
18,22,F,18.0,2_3_3_2_0Y150.pct,150.0,5795.0,[b],[b],1
18,22,F,19.0,R2_3_4_2_90Y50.pct,50.0,6656.0,[n],[n],1
18,22,F,20.0,2_3_4_2_90Y50.pct,50.0,4448.0,[b],[b],1
18,22,F,21.0,R2_4_4_2_180Y100.pct,100.0,3902.0,[n],[n],1
18,22,F,22.0,R2_4_4_2_0Y0.pct,0.0,2653.0,[b],[n],0
18,22,F,23.0,3_4_3_2_90Y0.pct,0.0,2451.0,[b],[b],1
18,22,F,24.0,R3_3_3_2_0Y150.pct,150.0,5696.0,[b],[n],0
18,22,F,25.0,R3_4_4_3_180Y150.pct,150.0,3757.0,[n],[n],1
18,22,F,26.0,R3_4_3_3_180Y50.pct,50.0,3410.0,[n],[n],1
18,22,F,27.0,3_4_3_3_180Y50.pct,50.0,3877.0,[b],[b],1
18,22,F,28.0,3_3_3_3_90Y100.pct,100.0,5754.0,[b],[b],1
18,22,F,29.0,2_4_4_2_180Y0.pct,0.0,1855.0,[b],[b],1
18,22,F,30.0,R3_4_3_2_90Y0.pct,0.0,7201.0,[n],[n],1
18,22,F,31.0,3_3_4_2_0Y150.pct,150.0,4812.0,[b],[b],1
18,22,F,32.0,R3_3_4_2_0Y100.pct,100.0,4817.0,[n],[n],1
18,22,F,33.0,3_3_3_3_180Y50.pct,50.0,6411.0,[b],[b],1
18,22,F,34.0,3_3_4_2_0Y100.pct,100.0,4830.0,[n],[b],0
18,22,F,35.0,3_4_4_3_180Y150.pct,150.0,5208.0,[b],[b],1
18,22,F,36.0,R3_3_3_3_180Y0.pct,0.0,2202.0,[n],[n],1
18,22,F,37.0,3_4_3_3_180Y100.pct,100.0,4678.0,[n],[b],0
18,22,F,39.0,3_4_3_3_180Y0.pct,0.0,1998.0,[b],[b],1
18,22,F,40.0,R3_3_3_3_90Y50.pct,50.0,1966.0,[n],[n],1
18,22,F,41.0,2_4_4_3_90Y150.pct,150.0,5667.0,[b],[b],1
18,22,F,42.0,R3_4_3_3_180Y0.pct,0.0,3485.0,[n],[n],1
18,22,F,43.0,3_3_3_3_180Y100.pct,100.0,4498.0,[b],[b],1
18,22,F,45.0,R2_3_3_2_0Y50.pct,50.0,18.0,[b],[n],0
18,22,F,46.0,R2_3_4_2_90Y100.pct,100.0,3352.0,[n],[n],1
18,22,F,47.0,3_4_4_3_180Y0.pct,0.0,1690.0,[b],[b],1
18,22,F,48.0,3_4_4_3_180Y50.pct,50.0,4015.0,[b],[b],1
18,22,F,49.0,R2_4_4_2_0Y100.pct,100.0,5102.0,[n],[n],1
18,22,F,50.0,R2_3_3_2_0Y150.pct,150.0,6096.0,[b],[n],0
18,22,F,51.0,3_3_4_2_0Y0.pct,0.0,1725.0,[b],[b],1
18,22,F,52.0,R2_4_4_3_90Y0.pct,0.0,2443.0,[n],[n],1
18,22,F,53.0,3_4_4_3_180Y100.pct,100.0,5549.0,[b],[b],1
18,22,F,54.0,R2_4_4_2_180Y50.pct,50.0,2690.0,[n],[n],1
18,22,F,56.0,2_4_4_2_0Y50.pct,50.0,2601.0,[b],[b],1
18,22,F,57.0,R2_4_4_2_0Y150.pct,150.0,1268.0,[n],[n],1
18,22,F,58.0,R3_4_3_2_90Y100.pct,100.0,4229.0,[n],[n],1
18,22,F,59.0,2_3_4_2_90Y150.pct,150.0,4593.0,[b],[b],1
18,22,F,60.0,3_4_3_2_90Y100.pct,100.0,6090.0,[b],[b],1
18,22,F,61.0,2_4_4_3_90Y0.pct,0.0,1231.0,[b],[b],1
18,22,F,62.0,R2_4_4_2_180Y0.pct,0.0,2186.0,[n],[n],1
18,22,F,63.0,R2_4_4_3_90Y50.pct,50.0,2276.0,[n],[n],1
18,22,F,64.0,2_4_4_3_90Y50.pct,50.0,2387.0,[b],[b],1
18,22,F,65.0,R2_4_4_2_180Y150.pct,150.0,4073.0,[n],[n],1
18,22,F,66.0,3_3_3_3_90Y0.pct,0.0,2629.0,[b],[b],1
18,22,F,67.0,3_3_3_3_180Y150.pct,150.0,1438.0,[n],[b],0
18,22,F,68.0,R3_3_3_3_90Y0.pct,0.0,3075.0,[n],[n],1
18,22,F,69.0,R3_3_3_2_0Y50.pct,50.0,5308.0,[n],[n],1
18,22,F,70.0,2_4_4_2_180Y50.pct,50.0,1887.0,[b],[b],1
18,22,F,71.0,2_4_4_2_0Y100.pct,100.0,4852.0,[b],[b],1
18,22,F,72.0,R3_3_3_2_0Y100.pct,100.0,5353.0,[n],[n],1
18,22,F,73.0,2_3_4_2_90Y100.pct,100.0,4650.0,[b],[b],1
18,22,F,74.0,R3_3_3_3_180Y100.pct,100.0,2430.0,[n],[n],1
18,22,F,75.0,3_3_3_3_90Y150.pct,150.0,6696.0,[b],[b],1
18,22,F,77.0,3_3_3_2_0Y0.pct,0.0,2682.0,[b],[b],1
18,22,F,78.0,3_3_3_2_0Y50.pct,50.0,3641.0,[b],[b],1
18,22,F,79.0,R3_3_3_3_180Y50.pct,50.0,4637.0,[n],[n],1
18,22,F,80.0,R3_3_3_3_90Y150.pct,150.0,7465.0,[n],[n],1
18,22,F,81.0,R3_4_4_3_180Y50.pct,50.0,6556.0,[b],[n],0
18,22,F,82.0,2_3_4_2_90Y0.pct,0.0,1569.0,[b],[b],1
18,22,F,83.0,R3_3_4_2_0Y150.pct,150.0,6205.0,[b],[n],0
18,22,F,84.0,3_3_4_2_0Y50.pct,50.0,2910.0,[b],[b],1
18,22,F,85.0,2_4_4_2_180Y100.pct,100.0,3878.0,[n],[b],0
18,22,F,86.0,R3_4_4_3_180Y0.pct,0.0,4397.0,[n],[n],1
18,22,F,87.0,3_4_3_3_180Y150.pct,150.0,4298.0,[n],[b],0
18,22,F,88.0,R3_4_4_3_180Y100.pct,100.0,1638.0,[n],[n],1
18,22,F,89.0,R2_3_3_2_0Y100.pct,100.0,4594.0,[n],[n],1
18,22,F,90.0,2_3_3_2_0Y50.pct,50.0,4117.0,[b],[b],1
18,22,F,91.0,2_4_4_2_0Y0.pct,0.0,1275.0,[b],[b],1
18,22,F,92.0,3_4_3_2_90Y150.pct,150.0,4888.0,[b],[b],1
18,22,F,94.0,R3_4_3_2_90Y50.pct,50.0,4217.0,[n],[n],1
18,22,F,95.0,2_3_3_2_0Y100.pct,100.0,6014.0,[n],[b],0
18,22,F,96.0,R3_3_3_2_0Y0.pct,0.0,5758.0,[n],[n],1
19,28,F,2.0,R3_4_3_2_90Y150.pct,150.0,4796.0,[n],[n],1
19,28,F,3.0,2_4_4_2_0Y150.pct,150.0,5909.0,[n],[b],0
19,28,F,4.0,3_3_3_2_0Y100.pct,100.0,7448.0,[b],[b],1
19,28,F,7.0,R3_3_3_3_90Y100.pct,100.0,4236.0,[b],[n],0
19,28,F,8.0,2_3_3_2_0Y0.pct,0.0,2351.0,[b],[b],1
19,28,F,9.0,R3_4_3_3_180Y150.pct,150.0,3185.0,[n],[n],1
19,28,F,12.0,R2_3_4_2_90Y0.pct,0.0,6642.0,[n],[n],1
19,28,F,13.0,3_3_3_3_180Y0.pct,0.0,2028.0,[b],[b],1
19,28,F,14.0,R3_4_3_3_180Y100.pct,100.0,7049.0,[n],[n],1
19,28,F,16.0,3_4_3_2_90Y50.pct,50.0,5241.0,[b],[b],1
19,28,F,18.0,2_3_3_2_0Y150.pct,150.0,5347.0,[b],[b],1
19,28,F,19.0,R2_3_4_2_90Y50.pct,50.0,7366.0,[n],[n],1
19,28,F,20.0,2_3_4_2_90Y50.pct,50.0,3909.0,[b],[b],1
19,28,F,21.0,R2_4_4_2_180Y100.pct,100.0,5312.0,[n],[n],1
19,28,F,22.0,R2_4_4_2_0Y0.pct,0.0,2790.0,[n],[n],1
19,28,F,23.0,3_4_3_2_90Y0.pct,0.0,4633.0,[b],[b],1
19,28,F,24.0,R3_3_3_2_0Y150.pct,150.0,4996.0,[n],[n],1
19,28,F,25.0,R3_4_4_3_180Y150.pct,150.0,4607.0,[n],[n],1
19,28,F,27.0,3_4_3_3_180Y50.pct,50.0,6325.0,[b],[b],1
